nombre_colegio,departamento_colegio,municipio_colegio,area_colegio,sector_colegio,lectura_critica,matematicas,sociales,ciencias,ingles,global,n_estudiantes
institucion educativa distrital comunitaria siete de abril,atlantico,barranquilla,urbano,oficial,51.2972972972973,50.2702702702703,44.2432432432432,47.7837837837838,43.4594594594595,240.081081081081,37
institucion educativa distrital concentracion cevillar,atlantico,barranquilla,urbano,oficial,54.4021739130435,52.0326086956522,46.8478260869565,50.1086956521739,51.3369565217391,254.413043478261,92
institucion educativa distrital costa caribe,atlantico,barranquilla,urbano,oficial,52.0862068965517,49.6206896551724,45.2068965517241,51.0689655172414,48.051724137931,246.948275862069,58
institucion educativa distrital cultural las malvinas,atlantico,barranquilla,urbano,oficial,53.5357142857143,50.8035714285714,47.8571428571429,49.9107142857143,48.3272727272727,251.821428571429,56
institucion educativa distrital de arte y cultura alejandro obregon,atlantico,barranquilla,urbano,oficial,54.7666666666667,54.0333333333333,49.1666666666667,52.2333333333333,54.0333333333333,263.266666666667,30
institucion educativa distrital de barranquilla codeba,atlantico,barranquilla,urbano,oficial,56.5339805825243,53.8640776699029,51.0679611650486,52.1844660194175,54.5145631067961,267.485436893204,103
institucion educativa distrital de carrizal,atlantico,barranquilla,urbano,oficial,47.4545454545455,45.030303030303,41.7121212121212,45.1666666666667,42.7424242424242,223.409090909091,66
institucion educativa distrital de experiencias pedagogicas,atlantico,barranquilla,urbano,oficial,68.4035087719298,67.5438596491228,62.4912280701754,67.7543859649123,68.4074074074074,333.21052631579,57
institucion educativa distrital de formacion integral,atlantico,barranquilla,urbano,oficial,58.8787878787879,52.5606060606061,53.4848484848485,53.0757575757576,54.9846153846154,272.712121212121,66
institucion educativa distrital de formacion tecnica diversificada alberto assa,atlantico,barranquilla,urbano,oficial,48.6666666666667,43.9191919191919,41.989898989899,44.8989898989899,44.9393939393939,224.383838383838,99
institucion educativa distrital de las nieves,atlantico,barranquilla,urbano,oficial,49.6363636363636,44.4491978609626,42.3422459893048,43.6577540106952,46.3722222222222,225.534759358289,187
institucion educativa distrital del barrio montes,atlantico,barranquilla,urbano,oficial,49.0816326530612,44.9795918367347,41.7959183673469,45.7551020408163,48.1224489795918,228.081632653061,49
institucion educativa distrital del barrio simon bolivar,atlantico,barranquilla,urbano,oficial,52.0833333333333,54.09375,47.1354166666667,49.1041666666667,48.7708333333333,252.291666666667,96
institucion educativa distrital del caribe,atlantico,barranquilla,urbano,oficial,54.6666666666667,51.1,51.1,48.8333333333333,50.0333333333333,256.533333333333,30
institucion educativa distrital del desarrollo humano y cultural del caribe,atlantico,barranquilla,urbano,oficial,55.4102564102564,48.025641025641,46.4871794871795,50.6666666666667,55.8611111111111,252.74358974359,39
institucion educativa distrital denis herrera de villa,atlantico,barranquilla,urbano,oficial,51.6835443037975,51.2658227848101,45.3164556962025,48.9493670886076,48,245.974683544304,79
institucion educativa distrital despertar del sur,atlantico,barranquilla,urbano,oficial,51.5098039215686,48.2352941176471,43.2745098039216,47.1176470588235,45.3137254901961,236.882352941176,51
institucion educativa distrital eduardo santos,atlantico,barranquilla,urbano,oficial,54.6956521739131,49.5217391304348,48.4782608695652,47.2173913043478,50.0434782608696,250,23
institucion educativa distrital el campito,atlantico,barranquilla,urbano,oficial,60.7466666666667,60.1333333333333,56.4533333333333,55.7733333333333,61.5866666666667,292.693333333333,75
institucion educativa distrital el cañahuate,atlantico,barranquilla,urbano,oficial,46.5441176470588,43.4852941176471,40.6176470588235,43.1470588235294,42.4558823529412,216.911764705882,68
institucion educativa distrital el corazon del santuario,atlantico,barranquilla,urbano,oficial,51.68,47.3,45.06,48.7,47.9387755102041,240.84,50
institucion educativa distrital el paraiso,atlantico,barranquilla,urbano,oficial,57.6153846153846,55.8205128205128,52.6153846153846,56.4615384615385,60.1282051282051,279.820512820513,39
institucion educativa distrital el pueblo,atlantico,barranquilla,urbano,oficial,50.8315789473684,47.2315789473684,44.9473684210526,46.5578947368421,47.8947368421053,237.168421052632,95
institucion educativa distrital el silencio,atlantico,barranquilla,urbano,oficial,67.6851851851852,63.2222222222222,60.3518518518519,59.1481481481482,61.5925925925926,312.685185185185,54
institucion educativa distrital el valle,atlantico,barranquilla,urbano,oficial,47.7941176470588,43.2058823529412,41.9411764705882,42.7058823529412,46.5588235294118,220.558823529412,34
institucion educativa distrital ester forero,atlantico,barranquilla,urbano,oficial,49.25,44.5833333333333,45.2083333333333,46.875,48.1666666666667,233,24
institucion educativa distrital etnoeducativo paulino salgado  batata,atlantico,barranquilla,urbano,oficial,51.3636363636364,50.5454545454546,44,48.1818181818182,45.8181818181818,241.454545454545,22
institucion educativa distrital evardo turizo palencia,atlantico,barranquilla,urbano,oficial,62.5263157894737,60.4105263157895,59.3157894736842,60.9157894736842,59.7684210526316,303.536842105263,95
institucion educativa distrital evaristo sourdis,atlantico,barranquilla,urbano,oficial,52.0875,49.4,46.175,52.0875,48.475,249.125,80
institucion educativa distrital fundacion pies descalzos,atlantico,barranquilla,urbano,oficial,56.6282051282051,50.6410256410257,51.7692307692308,52.4358974358975,56.8961038961039,265.769230769231,78
institucion educativa distrital gabriel garcia marquez,atlantico,barranquilla,urbano,oficial,60.8910891089109,59.2277227722772,56.5643564356436,55.8712871287129,61.4752475247525,291.980198019802,101
institucion educativa distrital gabriela mistral,magdalena,santa marta,urbano,oficial,44.8333333333333,40.6666666666667,40.4166666666667,43.1666666666667,44.4583333333333,212.291666666667,24
institucion educativa distrital golda meir,atlantico,barranquilla,urbano,oficial,48.3623188405797,45.2608695652174,40.5797101449275,43.695652173913,43.8260869565217,222.101449275362,69
institucion educativa distrital guachaca,magdalena,santa marta,rural,oficial,53.7954545454546,53.5,46.9772727272727,49.4772727272727,46.1590909090909,252.795454545455,44
institucion educativa distrital hilda muñoz,atlantico,barranquilla,urbano,oficial,59.125,54.6666666666667,52.7708333333333,55.5208333333333,57.3333333333333,278.3125,48
institucion educativa distrital hogar mariano,atlantico,barranquilla,urbano,oficial,58.2155172413793,54.1293103448276,53.2586206896552,54.9310344827586,57.7478260869565,276.698275862069,116
institucion educativa distrital inmaculada concepcion,atlantico,barranquilla,urbano,oficial,55.551724137931,58.3448275862069,46.6206896551724,51.7241379310345,53.2413793103448,265.379310344828,29
institucion educativa distrital inocencio chinca,atlantico,barranquilla,urbano,oficial,53.7214285714286,51.5928571428572,47.4,50.3071428571429,50.0857142857143,253.535714285714,140
institucion educativa distrital instituto tecnico de comercio barranquilla,atlantico,barranquilla,urbano,oficial,58.6792452830189,54.4150943396226,52.7735849056604,52.8490566037736,55.4716981132076,273.735849056604,106
institucion educativa distrital intercultural  bellavista,magdalena,santa marta,rural,oficial,46.952380952381,38.2857142857143,40.4761904761905,40.3333333333333,42.1428571428571,207.809523809524,21
institucion educativa distrital intercultural nueva colombia,magdalena,santa marta,rural,oficial,45.7142857142857,43.2380952380952,38.8571428571429,40.4761904761905,39.6666666666667,209.380952380952,21
institucion educativa distrital isaac newton,atlantico,barranquilla,urbano,oficial,48.6428571428572,48.2142857142857,42.6785714285714,48.1071428571429,48.7857142857143,235.25,28
institucion educativa distrital javier sanchez,atlantico,barranquilla,urbano,oficial,53.2203389830509,51.9491525423729,47.3898305084746,50.2203389830509,51.4406779661017,253.779661016949,59
institucion educativa distrital jesus de nazareth,atlantico,barranquilla,urbano,oficial,46.6086956521739,42.5797101449275,40.9855072463768,42.6376811594203,43.5652173913044,216.130434782609,69
institucion educativa distrital jorge isaac,atlantico,barranquilla,urbano,oficial,52.1530612244898,48.3469387755102,46.8979591836735,47.734693877551,50.78125,244.663265306122,98
institucion educativa distrital jorge nicolas abello,atlantico,barranquilla,urbano,oficial,64.8115942028986,62.8260869565218,61.4782608695652,62.2898550724638,71.6811594202899,317.652173913044,69
institucion educativa distrital jorge robledo ortiz,atlantico,barranquilla,urbano,oficial,50.0786516853933,50.1460674157303,42.3932584269663,46.5056179775281,43.3258426966292,234.932584269663,89
institucion educativa distrital jose antonio galan,atlantico,barranquilla,urbano,oficial,52.09375,49.515625,45.890625,46.65625,48.71875,242.765625,64
institucion educativa distrital jose consuegra higgins,atlantico,barranquilla,urbano,oficial,45.2048780487805,41.619512195122,37.3463414634146,42.9756097560976,42.8975609756098,209.341463414634,205
institucion educativa distrital jose eusebio caro,atlantico,barranquilla,urbano,oficial,52.9576271186441,48.9915254237288,47.1101694915254,48.7372881355932,51.771186440678,248.135593220339,118
institucion educativa distrital jose maria velaz,atlantico,barranquilla,urbano,oficial,51.3777777777778,47.9777777777778,46.2888888888889,47.0444444444444,47.4444444444444,240.622222222222,45
institucion educativa distrital jose marti,atlantico,barranquilla,urbano,oficial,53.3148148148148,51.0370370370371,43.1296296296296,48.3148148148148,50.06,245.240740740741,54
institucion educativa distrital jose raimundo sojo,atlantico,barranquilla,urbano,no oficial,43.8181818181818,41.8831168831169,38.5064935064935,41.1168831168831,43.9210526315789,207.675324675325,77
institucion educativa distrital juan acosta solera,atlantico,barranquilla,urbano,oficial,51.4772727272727,47.8257575757576,45.8712121212121,48.8712121212121,48.0530303030303,242.378787878788,132
institucion educativa distrital juan jose rondon,atlantico,barranquilla,urbano,oficial,58.4130434782609,58.2391304347826,55.4782608695652,55.4565217391304,59.9302325581395,285.391304347826,46
institucion educativa distrital juan maiguel de osuna,magdalena,santa marta,urbano,oficial,49.4191616766467,43.9700598802395,43.1197604790419,45.1437125748503,46.0308641975309,227.149700598802,167
institucion educativa distrital karl parrish,atlantico,barranquilla,urbano,oficial,57.5575221238938,53.1238938053097,50.9026548672566,52.1769911504425,55.2935779816514,267.87610619469,113
institucion educativa distrital la concepcion,atlantico,barranquilla,urbano,oficial,46.1525423728814,42.1694915254237,40.9661016949153,42.9661016949153,44.7241379310345,215.847457627119,59
institucion educativa distrital la esmeralda,atlantico,barranquilla,urbano,oficial,44.8857142857143,40.9714285714286,38.0571428571429,40.3,42.7794117647059,205.857142857143,70
institucion educativa distrital la esperanza del sur,atlantico,barranquilla,urbano,oficial,47.5714285714286,39.8142857142857,40.4142857142857,42.4142857142857,45.6285714285714,213.942857142857,70
institucion educativa distrital la libertad,atlantico,barranquilla,urbano,oficial,46.2823529411765,41.0941176470588,39.3294117647059,42.3176470588235,44.8536585365854,212.211764705882,85
institucion educativa distrital la luz,atlantico,barranquilla,urbano,oficial,48.0175438596491,43.9298245614035,40.0350877192983,44.5438596491228,43.2105263157895,220.263157894737,57
institucion educativa distrital la magdalena,atlantico,barranquilla,urbano,oficial,59.2727272727273,58.2467532467533,50.2987012987013,54.7922077922078,54.6578947368421,277.818181818182,77
institucion educativa distrital la merced,atlantico,barranquilla,urbano,oficial,56.0285714285714,50.2285714285714,50.7714285714286,51.6285714285714,58.1935483870968,262.342857142857,35
institucion educativa distrital la milagrosa fe y alegria,atlantico,barranquilla,urbano,oficial,49.3505154639175,45.4948453608247,42.7010309278351,45.7731958762887,45.7604166666667,229.123711340206,97
institucion educativa distrital la presentacion,atlantico,barranquilla,urbano,oficial,52.0476190476191,48.5714285714286,47.0476190476191,47.4761904761905,53.8571428571429,245.857142857143,21
institucion educativa distrital la salle,atlantico,barranquilla,urbano,oficial,54.462962962963,51.537037037037,45.4259259259259,49.6851851851852,50.7222222222222,251.537037037037,54
institucion educativa distrital la union,atlantico,barranquilla,urbano,oficial,60.4,59.0285714285714,54.1142857142857,59.1857142857143,61.2571428571429,292.071428571429,70
institucion educativa distrital la victoria,atlantico,barranquilla,urbano,oficial,53.9038461538462,50.0769230769231,47.75,48,53.3076923076923,250.942307692308,52
institucion educativa distrital las americas,atlantico,barranquilla,urbano,oficial,47.46875,42.34375,41.96875,41.4375,44.71875,217.0625,32
institucion educativa distrital las flores,atlantico,barranquilla,urbano,oficial,53.5,52.4166666666667,50.1944444444445,54.0277777777778,46.5833333333333,260.416666666667,36
institucion educativa distrital las gardenias,atlantico,barranquilla,urbano,oficial,51.9871794871795,48.1666666666667,47.3461538461539,47.2692307692308,47.2435897435897,242.871794871795,78
institucion educativa distrital las granjas,atlantico,barranquilla,urbano,oficial,55.9642857142857,52.6428571428572,50.1071428571429,50.7142857142857,48.1785714285714,260.25,28
institucion educativa distrital las mercedes san pablo,atlantico,barranquilla,urbano,oficial,57.3673469387755,54.9387755102041,49.7142857142857,52.2551020408163,55.7216494845361,268.612244897959,98
institucion educativa distrital lestonnac,atlantico,barranquilla,urbano,oficial,61.1020408163265,59.0612244897959,57,58.9795918367347,56.3673469387755,294.102040816327,49
institucion educativa distrital liceo celedon,magdalena,santa marta,urbano,oficial,55.5344827586207,52.2068965517241,47.5172413793103,49.1034482758621,52.551724137931,255.98275862069,58
institucion educativa distrital los laureles,atlantico,barranquilla,urbano,oficial,52.741935483871,51.3709677419355,47.258064516129,48.2258064516129,51.9833333333333,250.064516129032,62
institucion educativa distrital los rosales,atlantico,barranquilla,urbano,oficial,48.9444444444445,48.0666666666667,40.8666666666667,45.8111111111111,45.625,229.433333333333,90
institucion educativa distrital luis carlos galan sarmiento,atlantico,barranquilla,urbano,oficial,52.1333333333333,50.4833333333333,45.3,47.15,44.7118644067797,242.433333333333,60
institucion educativa distrital luz del caribe,atlantico,barranquilla,urbano,oficial,55.4883720930233,55.046511627907,49.0697674418605,53.6744186046512,51.4883720930233,265.860465116279,43
institucion educativa distrital madre marcelina,atlantico,barranquilla,urbano,oficial,64.0888888888889,63.6222222222222,61.3777777777778,63.5333333333333,66.8888888888889,317.2,45
institucion educativa distrital madres catolicas,atlantico,barranquilla,urbano,oficial,58.1578947368421,55.0526315789474,49.8421052631579,54.7894736842105,57.2368421052632,273.368421052632,38
institucion educativa distrital manuel zapata olivella,atlantico,barranquilla,urbano,oficial,55.6415094339623,52.4905660377359,48.6792452830189,50.0566037735849,52.2264150943396,258.77358490566,53
institucion educativa distrital marco fidel suarez,atlantico,barranquilla,urbano,oficial,61.2608695652174,59.6956521739131,54.583850931677,55.9192546583851,60.4534161490683,290.298136645963,161
institucion educativa distrital maria inmaculada,atlantico,barranquilla,urbano,oficial,61.319587628866,60.9587628865979,55.4845360824742,59.2680412371134,62.4432989690722,297.494845360825,97
institucion educativa distrital marie poussepin,atlantico,barranquilla,urbano,oficial,62.1290322580645,60.9838709677419,58.6854838709678,60.0403225806452,60.3387096774194,302.25,124
institucion educativa distrital mayor de barranquilla y del caribe,atlantico,barranquilla,urbano,oficial,54.4155844155844,48.2077922077922,48.2467532467533,50.5844155844156,54.1388888888889,253.116883116883,77
institucion educativa distrital miguel angel builes,atlantico,barranquilla,urbano,oficial,52.381679389313,49.5801526717557,45.4885496183206,49.2213740458015,48.8167938931298,245.732824427481,131
institucion educativa distrital mundo bolivariano,atlantico,barranquilla,urbano,oficial,54.1666666666667,52.9791666666667,49.0625,50.9791666666667,53.7708333333333,259.729166666667,48
institucion educativa distrital murillo,atlantico,barranquilla,urbano,oficial,50.5714285714286,45.9142857142857,46.7142857142857,47.0571428571429,48.0285714285714,238,35
institucion educativa distrital nicolas buenaventura,magdalena,santa marta,urbano,oficial,48.7207207207207,42.3783783783784,40.9279279279279,43.2882882882883,44.8468468468468,219.540540540541,111
institucion educativa distrital niños jesus,atlantico,barranquilla,urbano,oficial,45.6428571428572,44.3571428571429,39.7142857142857,42.8571428571429,45.7142857142857,216.642857142857,14
institucion educativa distrital no. 161,atlantico,barranquilla,urbano,oficial,50.8817204301075,46.1827956989247,44.1505376344086,47.5483870967742,47.236559139785,235.989247311828,93
institucion educativa distrital no. 176,atlantico,barranquilla,urbano,oficial,52.9078947368421,47.8421052631579,46.6578947368421,47.8157894736842,50.6052631578947,244.723684210526,76
institucion educativa distrital nuestra señora de  las nieves,atlantico,barranquilla,urbano,oficial,53.9324324324324,51.2567567567568,45.945945945946,49.5810810810811,48.2972972972973,250.189189189189,74
institucion educativa distrital nuestra señora del rosario,atlantico,barranquilla,urbano,oficial,54.1451612903226,48.6451612903226,48.6290322580645,49.241935483871,54.8870967741936,252.596774193548,62
institucion educativa distrital nueva granada,atlantico,barranquilla,urbano,oficial,67.7340425531915,67.5212765957447,65.7446808510638,65.6063829787234,68.5531914893617,334,94
institucion educativa distrital nuevo amanecer con dios,magdalena,santa marta,urbano,oficial,47.2133333333333,43.5333333333333,41.0533333333333,43.0933333333333,40.6,217.386666666667,75
institucion educativa distrital nuevo bosque,atlantico,barranquilla,urbano,oficial,48.7931034482759,47.4655172413793,41.4655172413793,46.051724137931,45,229.310344827586,58
institucion educativa distrital nuevo colegio tecnico del santuario,atlantico,barranquilla,urbano,oficial,49.4927536231884,47.5289855072464,43.1594202898551,47.3405797101449,48.9782608695652,235.188405797101,138
institucion educativa distrital olaya,atlantico,barranquilla,urbano,oficial,55.0103092783505,55.7113402061856,47.8762886597938,50.7319587628866,53.6354166666667,262.237113402062,97
institucion educativa distrital olga emiliani,atlantico,barranquilla,urbano,oficial,57.4134615384616,54.8557692307692,51.3461538461539,52.4423076923077,55.3942307692308,270.605769230769,104
institucion educativa distrital olivos,magdalena,santa marta,urbano,oficial,49.1111111111111,46.6666666666667,43.5,43.9444444444445,42.8333333333333,227.777777777778,18
institucion educativa distrital once de noviembre,magdalena,santa marta,urbano,oficial,46.0772946859903,42.7826086956522,40.463768115942,42.975845410628,44.1407766990291,215.772946859903,207
institucion educativa distrital para el desarrollo del talento humano,atlantico,barranquilla,urbano,oficial,57.84375,57.5625,50.4375,52.984375,57.741935483871,274.4375,64
institucion educativa distrital para el desarrollo humano maria cano,atlantico,barranquilla,urbano,oficial,53.1256544502618,52.6439790575916,50.6858638743456,51.7643979057592,49.9414893617021,259.329842931937,191
institucion educativa distrital pestalozzi,atlantico,barranquilla,urbano,oficial,57.513698630137,55.7739726027397,50.7465753424658,53.6917808219178,57.3793103448276,273.191780821918,146
institucion educativa distrital pinar del rio,atlantico,barranquilla,urbano,oficial,47.9428571428571,45.7714285714286,42.7714285714286,43.2,45.5714285714286,224.771428571429,35
institucion educativa distrital pozos colorados,magdalena,santa marta,rural,oficial,50.6666666666667,48.7407407407407,45.2222222222222,47.1851851851852,47,239.481481481482,27
institucion educativa distrital puerta de oro fe y alegría,atlantico,barranquilla,urbano,oficial,39.4333333333333,37,34.9333333333333,38.3,37.1,186.966666666667,30
institucion educativa distrital reuven feuersten,atlantico,barranquilla,urbano,oficial,51.4153846153846,46.3384615384615,45.2,45.5538461538462,48.9230769230769,236.323076923077,65
institucion educativa distrital rodolfo llinas riascos,atlantico,barranquilla,urbano,oficial,55.7088607594937,50.8987341772152,47.4303797468355,50.0506329113924,54.2051282051282,256.189873417722,79
institucion educativa distrital sagrado corazon de jesus,atlantico,barranquilla,urbano,oficial,57.2608695652174,56.304347826087,50.2608695652174,55.3478260869565,51.2173913043478,272.521739130435,23
institucion educativa distrital salvador suarez suarez,atlantico,barranquilla,urbano,oficial,48.3863636363636,44.4318181818182,41.3863636363636,44.6136363636364,47.6753246753247,224.590909090909,88
institucion educativa distrital san gabriel,atlantico,barranquilla,urbano,oficial,54.1801801801802,49.4594594594595,48.2702702702703,48.2342342342342,51.7809523809524,250.90990990991,111
institucion educativa distrital san jose,atlantico,barranquilla,urbano,oficial,55.8111888111888,52.006993006993,48.7762237762238,49.7692307692308,53.7202797202797,258.769230769231,143
institucion educativa distrital san luis,atlantico,barranquilla,urbano,oficial,52.5301204819277,49.2771084337349,45.9277108433735,48.2650602409639,50.1566265060241,245.469879518072,83
institucion educativa distrital san miguel arcangel,atlantico,barranquilla,urbano,oficial,48.2051282051282,45.6923076923077,41.5128205128205,44.7307692307692,44.9615384615385,225.102564102564,78
institucion educativa distrital san salvador,atlantico,barranquilla,urbano,oficial,58.5161290322581,55.258064516129,53.5483870967742,55,56,278,31
institucion educativa distrital san vicente de paul,atlantico,barranquilla,urbano,oficial,50.95,49.1,43.72,47.64,46.76,238.87,100
institucion educativa distrital santa bernardita,atlantico,barranquilla,urbano,oficial,62.734375,61.25,59.6875,58.796875,61.625,303.46875,64
institucion educativa distrital santa magdalena sofia,atlantico,barranquilla,urbano,oficial,58.7450980392157,54.0196078431373,60.4901960784314,51.2549019607843,55.7916666666667,280.450980392157,51
institucion educativa distrital santa maria,atlantico,barranquilla,urbano,oficial,47.0983606557377,42.8852459016393,38.6393442622951,43.3196721311475,42.7950819672131,214.819672131148,122
institucion educativa distrital santo domingo de guzman,atlantico,barranquilla,urbano,oficial,46.2333333333333,41.4333333333333,39.3444444444444,41.2,43.1444444444444,210.677777777778,90
institucion educativa distrital sarid arteta de vasquez,atlantico,barranquilla,urbano,oficial,54.6734693877551,51.0714285714286,48.8061224489796,48.3265306122449,52.3979591836735,254.234693877551,98
institucion educativa distrital simon bolivar,atlantico,barranquilla,urbano,oficial,52.1724137931034,48.2528735632184,42.5402298850575,46.6206896551724,49.9186046511628,237.988505747126,87
institucion educativa distrital simon bolivar de gaira,magdalena,santa marta,urbano,oficial,53.5074626865672,51.3134328358209,47.2238805970149,48.7910447761194,49.910447761194,250.970149253731,67
institucion educativa distrital simon rodriguez,magdalena,santa marta,urbano,oficial,52.7906976744186,49.2790697674419,48.3488372093023,48.1162790697675,48.3255813953488,247.651162790698,43
institucion educativa distrital sofia camargo de lleras,atlantico,barranquilla,urbano,oficial,62.8870967741936,58.008064516129,56.8951612903226,59.1532258064516,63.2338709677419,297.685483870968,124
institucion educativa distrital sonia ahumada,atlantico,barranquilla,urbano,oficial,50.2054794520548,45.1917808219178,44.7808219178082,47.7397260273973,45.8630136986301,234.479452054795,73
institucion educativa distrital tecnica cruzada social,atlantico,barranquilla,urbano,oficial,59.1263157894737,54.7684210526316,51.0105263157895,52.1789473684211,58.5108695652174,272.947368421053,95
institucion educativa distrital tecnica de rebolo,atlantico,barranquilla,urbano,oficial,44.5405405405405,42.8378378378378,36.7837837837838,41.8918918918919,43.7567567567568,208.297297297297,37
institucion educativa distrital tecnica diversificada de barranquilla cotediba,atlantico,barranquilla,urbano,oficial,50.6923076923077,45.5384615384616,43.4711538461538,45.375,47.4711538461539,231.788461538462,104
institucion educativa distrital tecnica helena de chauvin,atlantico,barranquilla,urbano,oficial,51.95,46.6333333333333,43.3333333333333,48.9833333333333,48.8135593220339,238.983333333333,60
institucion educativa distrital tecnica meira del mar,atlantico,barranquilla,urbano,oficial,50.367816091954,49.1494252873563,43.3218390804598,48.0114942528736,49.0574712643678,239.091954022989,87
institucion educativa distrital tecnica metropolitano de barranquilla parque educativo,atlantico,barranquilla,urbano,oficial,56.8373983739837,53.2845528455285,50.3821138211382,51.0325203252033,53.7560975609756,264.772357723577,123
institucion educativa distrital tecnica pablo neruda,atlantico,barranquilla,urbano,oficial,48.685393258427,46.4606741573034,43.4157303370787,45.6573033707865,45.5168539325843,230.084269662921,178
institucion educativa distrital tecnico jesus maestro,atlantico,barranquilla,urbano,oficial,59.6,62.3538461538462,52.3384615384615,57.7846153846154,59.1230769230769,290.492307692308,65
institucion educativa distrital tierra santa,atlantico,barranquilla,urbano,oficial,47.35,45.05,39.15,44,45,219.85,20
institucion educativa distrital técnica de minca,magdalena,santa marta,rural,oficial,52.962962962963,49.5555555555556,45.4444444444444,47.6666666666667,47,243.851851851852,27
institucion educativa distrital técnica nacional de comercio,atlantico,barranquilla,urbano,oficial,57.0714285714286,52.9805194805195,49.7857142857143,52.461038961039,57.6040268456376,267,154
institucion educativa distrital universal,atlantico,barranquilla,urbano,oficial,48.6851851851852,42.9074074074074,40.7222222222222,44.4074074074074,45.8518518518519,221.574074074074,54
institucion educativa distrital villa del carmen,atlantico,barranquilla,urbano,oficial,50.6565656565657,46.4242424242424,43.7171717171717,46.6767676767677,47.4949494949495,234.575757575758,99
institucion educativa distrital villanueva,atlantico,barranquilla,urbano,oficial,45.6956521739131,41.5217391304348,41.2608695652174,42.4347826086956,42,213.347826086957,23
institucion educativa distrital villas de san pablo,atlantico,barranquilla,urbano,oficial,54.0591397849462,49.3494623655914,45.9139784946237,47.4301075268817,50.6505376344086,246.478494623656,186
institucion educativa distritalel castillo de la alboraya,atlantico,barranquilla,urbano,oficial,56.8288288288288,52.2432432432433,49.5135135135135,50.7027027027027,54.7297297297297,262.513513513514,111
institucion educativa diversificado,cundinamarca,chía,urbano,oficial,56.150234741784,54.3943661971831,50.3896713615024,51.6572769953052,54.0849056603774,266.093896713615,213
institucion educativa divina eucaristia,antioquia,bello,urbano,oficial,57.2222222222222,59.0740740740741,50.8888888888889,51.1111111111111,57.8,273.888888888889,27
institucion educativa divina pastora,la guajira,riohacha,urbano,oficial,56.0254237288136,52.8898305084746,49.9576271186441,51.8305084745763,49.6864406779661,262.262711864407,118
institucion educativa divino ni¿o genova,nariño,colón,urbano,oficial,56.1428571428572,57.2142857142857,51.2142857142857,51.7142857142857,57.0714285714286,271.428571428571,14
institucion educativa divino niño,antioquia,caucasia,urbano,oficial,59.504854368932,60.8640776699029,55.378640776699,56.1359223300971,56.3980582524272,289.233009708738,103
institucion educativa divino niño,caqueta,florencia,urbano,oficial,49.8947368421053,47.3947368421053,43.6842105263158,45.7631578947369,50.1842105263158,234.763157894737,38
institucion educativa divino niño,cesar,agustín codazzi,rural,oficial,49.5,45.5,43.25,45.9166666666667,45.75,230.166666666667,12
institucion educativa divino niño,cordoba,valencia,rural,oficial,48.5333333333333,42.2666666666667,44.4666666666667,44.8,39.5333333333333,223.066666666667,15
institucion educativa divino niño de tierra grata,cordoba,chinú,rural,oficial,51.7777777777778,52.8888888888889,49.1111111111111,48.8055555555556,43.4444444444444,250.472222222222,36
institucion educativa divino niño jesus,meta,mapiripán,rural,oficial,37,34,29,39,,174,1
institucion educativa divino niño jesus,nariño,cumbal,urbano,oficial,53.7840909090909,54.5340909090909,48.8863636363636,52.3181818181818,47.8068181818182,260.136363636364,88
institucion educativa divino niño la madera,cordoba,san pelayo,rural,oficial,51.1052631578948,51.1578947368421,45.6315789473684,49.6315789473684,46.6315789473684,245.947368421053,19
institucion educativa doce de octubre,valle,sevilla,rural,oficial,42,51,22,52,49,212,1
institucion educativa doima,tolima,piedras,rural,oficial,48.875,48.5,43,46.7916666666667,45.0869565217391,233.083333333333,24
institucion educativa dolores garrido de gonzalez,cordoba,cereté,urbano,oficial,51.021582733813,46.9712230215827,46.0935251798561,48.021582733813,47.9424460431655,240.071942446043,139
institucion educativa dolores maria ucros,atlantico,soledad,urbano,oficial,55.4076923076923,51.6730769230769,47.7153846153846,50.8807692307692,51.9423076923077,257.334615384615,260
institucion educativa domingo benkos bioho,bolivar,cartagena de indias,rural,oficial,42.1413043478261,37.1413043478261,37.0108695652174,39.7717391304348,40.3478260869565,195.597826086957,92
institucion educativa domingo irurita,valle,palmira,urbano,oficial,54.8314606741573,53.3932584269663,48.6067415730337,51.8539325842697,52,260.797752808989,89
institucion educativa domingo savio,antioquia,rionegro,rural,oficial,63.2272727272727,62.0454545454546,58.7727272727273,59.4090909090909,66.3636363636364,306.409090909091,22
institucion educativa domingo savio,tolima,san antonio,rural,oficial,49.4375,48.5,45.6875,48.6875,48.1333333333333,240.0625,16
institucion educativa dominguillo,cauca,santander de quilichao,rural,oficial,46.0333333333333,47.8333333333333,39.4333333333333,45.3666666666667,44.2666666666667,223.133333333333,30
institucion educativa donmatias,antioquia,donmatías,urbano,oficial,56.8220338983051,56.0508474576271,53.7881355932203,54.9745762711865,52.6271186440678,275.991525423729,118
institucion educativa dorada,caldas,la dorada,urbano,oficial,53.4712643678161,50.7126436781609,47.7586206896552,49.6781609195402,53.6091954022989,253.218390804598,87
institucion educativa dos quebradas,meta,granada,rural,oficial,48.8636363636364,46.7727272727273,43.3181818181818,46.0454545454545,42.5909090909091,229.818181818182,22
institucion educativa dulce nombre,caldas,samaná,rural,oficial,48.2,46.4,47.3,47.4,39.3,233.5,10
