date,STOXX50E,FTSE100,FTSE250,DAX40,MDAX,TecDAX,CAC40,AEX,IBEX35,SMI
2025-01-22,5205.830078125,8545.099609375,20580.30078125,21254.26953125,26055.919921875,3663.550048828125,7837.39990234375,914.45001220703125,11882.7001953125,12207.8896484375
2017-08-21,3423.530029296875,7318.89990234375,19646.900390625,12065.990234375,24701.490234375,2245.52001953125,5087.58984375,516.71002197265625,10360.2001953125,8883.7802734375
2021-06-01,4071.75,7080.5,22875,15567.3603515625,33559.1484375,3412.139892578125,6489.39990234375,715.94000244140625,9189.7001953125,11434.8798828125
2024-10-29,4950.02001953125,8219.599609375,20622.80078125,19478.0703125,27060.919921875,3415.169921875,7511.10986328125,894.6400146484375,11795.2998046875,12100.5703125
2018-05-15,3564.2900390625,7723,20784.900390625,12970.0400390625,26570.330078125,2772.260009765625,5553.16015625,564.489990234375,10207.599609375,8994.2197265625
2012-05-29,2160.31005859375,5391.10009765625,10657.900390625,6396.83984375,10417.7998046875,764.510009765625,3084.699951171875,295.2699890136719,6251.69384765625,5914.72998046875
2021-03-23,3827.02001953125,6699.2001953125,21331.80078125,14662.01953125,31750.080078125,3416.110107421875,5945.2998046875,681.739990234375,8390.2998046875,11098.66015625
2023-03-14,4179.47021484375,7637.10009765625,19129.69921875,15232.830078125,27779.759765625,3254.18994140625,7141.56982421875,737.52001953125,9159,10716.7197265625
2023-08-10,4384.0400390625,7618.60009765625,18993.80078125,15996.51953125,28334.220703125,3157.070068359375,7433.6201171875,777.7899780273436,9502.2001953125,11149.7900390625
2022-11-29,3934.43994140625,7512,19186.19921875,14355.4501953125,25356.560546875,3025.830078125,6668.97021484375,717.739990234375,8322.099609375,11077.8095703125
2025-06-16,5339.56982421875,8875.2001953125,21284,23699.119140625,30006.05078125,3849.06005859375,7742.240234375,924.92999267578125,14110.7998046875,12090.8701171875
2018-09-05,3315.6201171875,7383.2998046875,20388.5,12040.4599609375,26252.83984375,2912.39990234375,5260.22021484375,546.90997314453125,9301.2998046875,8868.8603515625
2024-03-07,4974.22021484375,7692.5,19584,17842.849609375,26167.609375,3485.02001953125,8016.22021484375,868.739990234375,10319.599609375,11575.3701171875
2023-09-26,4129.18017578125,7625.7001953125,18336.69921875,15255.8701171875,25676.1796875,2967.56005859375,7074.02001953125,721.42999267578125,9366.900390625,10953.7001953125
2014-08-04,3070.4599609375,6677.5,15362.599609375,9154.1396484375,15511.150390625,1176.760009765625,4217.22021484375,395.9500122070313,10496.189453125,8304.0400390625
2021-07-21,4026.679931640625,6998.2998046875,22542,15422.5,34503.48046875,3594.820068359375,6464.47998046875,733.739990234375,8567,12021.580078125
2020-01-27,3677.840087890625,7412.10009765625,21303.69921875,13204.76953125,28133.890625,3133.8701171875,5863.02001953125,598.69000244140625,9366.2998046875,10675.9599609375
2013-04-05,2585.280029296875,6249.7998046875,13480.2001953125,7658.75,12922.900390625,903.489990234375,3663.47998046875,340.7099914550781,7798.39208984375,7641.10986328125
2022-09-27,3328.64990234375,6984.60009765625,17304.099609375,12139.6796875,22342.599609375,2655.1298828125,5753.81982421875,642.719970703125,7445.7001953125,10126.4296875
2019-09-09,3495.02001953125,7235.7998046875,19678.5,12226.099609375,26004.119140625,2864.0400390625,5588.9501953125,568.1300048828125,9010.599609375,10059.3701171875
2017-04-19,3420.989990234375,7114.39990234375,19417.80078125,12016.4501953125,23992.390625,2014.010009765625,5003.72998046875,511.2799987792969,10370.2998046875,8532.26953125
2021-12-08,4233.08984375,7337.39990234375,23229.900390625,15687.08984375,34704.37890625,3862.389892578125,7014.56982421875,797.719970703125,8478.400390625,12597.4296875
2016-06-02,3033.860107421875,6185.60009765625,17076.30078125,10208,20703.33984375,1698,4466,447.5899963378906,8957.8916015625,8205.8203125
2021-10-19,4166.830078125,7217.5,23054.099609375,15515.830078125,34590.359375,3741.929931640625,6669.85009765625,802.489990234375,8996.2998046875,11942.740234375
2013-11-18,3081.300048828125,6723.5,15290.5,9225.4296875,16215.740234375,1157.3699951171875,4320.68017578125,396.9800109863281,9783.08984375,8351.3798828125
2021-11-18,4383.7001953125,7256,23574.599609375,16221.73046875,35967.62890625,3966.75,7141.97998046875,825.05999755859375,8903.2001953125,12553.1904296875
2022-04-01,3918.679931640625,7537.89990234375,21218,14446.48046875,31192.630859375,3305.260009765625,6684.31005859375,728,8503.7001953125,12179.080078125
2013-11-26,3062.6201171875,6636.2001953125,15306.099609375,9290.0703125,16191.2900390625,1147.81005859375,4277.56982421875,394.1099853515625,9714.58984375,8238.919921875
2016-11-30,3051.610107421875,6783.7998046875,17545.80078125,10640.2998046875,20876.51953125,1717.1199951171875,4578.33984375,457.2099914550781,8688.2001953125,7875.18994140625
2013-09-30,2893.14990234375,6462.2001953125,14908.2001953125,8594.400390625,15034.26953125,1083.510009765625,4143.43994140625,374.9200134277344,9186.08984375,8022.60009765625
2016-03-14,3091.97998046875,6174.60009765625,16693.099609375,9990.259765625,20054.560546875,1644.780029296875,4506.58984375,444.0799865722656,9142.69140625,8018.35986328125
2018-06-14,3527.110107421875,7765.7998046875,21324,13107.099609375,27170.720703125,2943.679931640625,5528.4599609375,567.530029296875,9957.7001953125,8690.830078125
2023-07-07,4236.60009765625,7256.89990234375,18004,15603.400390625,27015.189453125,3096.72998046875,7111.8798828125,753.52001953125,9248.7998046875,10874.900390625
2020-12-11,3485.840087890625,6546.7998046875,19622.19921875,13114.2998046875,29608.5,3101.6298828125,5507.5498046875,614.46002197265625,8063.10009765625,10391.759765625
2023-06-27,4305.259765625,7461.5,18054.80078125,15846.8603515625,26894.23046875,3096.72998046875,7215.580078125,760.55999755859375,9393,11142.650390625
2013-02-26,2570.52001953125,6270.39990234375,13536,7597.10986328125,13002.8896484375,903.40997314453125,3621.919921875,335.2900085449219,7980.69189453125,7449.97998046875
2020-11-18,3482.169921875,6385.2001953125,19699.900390625,13201.8896484375,28799.05078125,3016.93994140625,5511.4501953125,600.8800048828125,7981.5,10563.8896484375
2017-05-22,3576.530029296875,7496.2998046875,19912.599609375,12619.4599609375,24968.470703125,2221.5,5322.8798828125,527.8499755859375,10793.400390625,9084.7802734375
2019-07-05,3527.97998046875,7553.10009765625,19655.30078125,12568.5302734375,25930.130859375,2924.889892578125,5593.72021484375,570.46002197265625,9335,9980.2197265625
2018-12-20,3000.06005859375,6711.89990234375,17446.900390625,10611.099609375,21523.650390625,2432.7900390625,4692.4599609375,485.9700012207031,8596.5,8414.48046875
2021-07-02,4084.31005859375,7123.2998046875,22747,15650.08984375,34462.96875,3568.77001953125,6552.85986328125,733.54998779296875,8907.599609375,11964.83984375
2012-12-03,2582.360107421875,5871.2001953125,12027.400390625,7435.2099609375,11625.8896484375,842.6400146484375,3566.590087890625,337.2799987792969,7889.1923828125,6838.7001953125
2020-02-27,3455.919921875,6796.39990234375,19783.5,12367.4599609375,26196.76953125,2942.2099609375,5495.60009765625,559.97998046875,8985.900390625,10205.4599609375
2019-02-26,3289.320068359375,7151.10009765625,19270.69921875,11540.7900390625,24377.4609375,2617.550048828125,5238.72021484375,543.17999267578125,9227.2001953125,9461.2099609375
2015-09-14,3175.6201171875,6084.60009765625,16925.69921875,10131.740234375,19446.9609375,1719,4518.14990234375,427.8800048828125,9696.390625,8686.169921875
2019-04-16,3463.360107421875,7469.89990234375,19923.400390625,12101.3203125,25774.369140625,2816.580078125,5528.669921875,565.19000244140625,9497.2998046875,9579.849609375
2020-06-08,3366.2900390625,6472.60009765625,18136.900390625,12819.58984375,26991.099609375,3193.239990234375,5175.52001953125,566.20001220703125,7896.10009765625,10152.76953125
2022-07-12,3487.050048828125,7209.89990234375,18855,12905.48046875,25755.1796875,2953.260009765625,6044.2001953125,670.67999267578125,8014.7998046875,11069.830078125
2024-11-22,4789.080078125,8262.099609375,20581.69921875,19322.58984375,26180.19921875,3370.0400390625,7255.009765625,879.79998779296875,11656.599609375,11716.5
2020-02-07,3798.489990234375,7466.7001953125,21499.30078125,13513.8095703125,28671.900390625,3179.2099609375,6029.75,616.46002197265625,9811,11001.5302734375
2024-07-18,4870.1201171875,8204.900390625,21234.19921875,18354.759765625,25587.439453125,3345.64990234375,7586.5498046875,916.0399780273436,11147.5,12247.6103515625
2012-11-12,2473.52001953125,5767.2998046875,11803.2998046875,7168.759765625,11317.9697265625,806.8900146484375,3411.64990234375,332.3299865722656,7567.7919921875,6696.669921875
2024-02-20,4760.27978515625,7719.2001953125,19109.599609375,17068.4296875,25758.310546875,3360.8798828125,7795.22021484375,848.280029296875,10038.2001953125,11456.9599609375
2014-05-28,3246.239990234375,6851.2001953125,15935.400390625,9939.169921875,16913.5390625,1291.75,4531.6298828125,405.94000244140625,10757.189453125,8706.5
2015-06-04,3556.3798828125,6859.2001953125,18090.400390625,11340.599609375,20278.630859375,1692.300048828125,4987.1298828125,485.2900085449219,11146.087890625,9233.650390625
2014-10-06,3138.669921875,6563.7001953125,15277,9209.509765625,15757.1103515625,1226.25,4286.52001953125,412.239990234375,10645.689453125,8723.0400390625
2017-05-11,3623.550048828125,7386.60009765625,19795.69921875,12711.0595703125,24907.390625,2147.010009765625,5383.419921875,534.239990234375,10861.400390625,9064.8798828125
2020-04-20,2909.5,5812.7998046875,15822.7001953125,10675.900390625,22460.83984375,2906.5,4528.2998046875,512.760009765625,6831.5,9785.26953125
2016-05-12,2935.4599609375,6104.2001953125,16659.900390625,9862.1201171875,20047.16015625,1630.8900146484375,4293.27001953125,430.8900146484375,8663.0908203125,7885.85009765625
2011-10-04,2091.090087890625,4944.39990234375,9425.900390625,5216.7099609375,7783.14013671875,626.219970703125,2850.550048828125,270.05999755859375,8225.3916015625,5444.5498046875
2012-09-07,2538.60009765625,5794.7998046875,11808,7214.5,11177.51953125,810.1300048828125,3519.050048828125,337.57000732421875,7882.7919921875,6537.31982421875
2013-07-24,2752.25,6620.39990234375,14835.099609375,8379.1103515625,14191.0703125,999.54998779296875,3962.75,371.9599914550781,8192.4912109375,7923.06982421875
2024-08-12,4671.8798828125,8210.2998046875,20677.19921875,17726.470703125,24152.880859375,3260.580078125,7250.669921875,885.6500244140625,10646.2001953125,11873.7099609375
2016-06-13,2853.52001953125,6045,16574.30078125,9657.4404296875,19801.119140625,1611.8199462890625,4227.02001953125,428.2000122070313,8303.791015625,7782.35009765625
2023-09-28,4161.56005859375,7601.89990234375,18098.69921875,15323.5,25718.4296875,2990.659912109375,7116.240234375,725.989990234375,9426.7998046875,10917.7900390625
2020-03-05,3363.580078125,6705.39990234375,19323.099609375,11944.7197265625,25679.689453125,2912,5361.10009765625,552.53997802734375,8683,10143.5703125
2018-09-25,3419.780029296875,7507.60009765625,20461.099609375,12374.66015625,26095.220703125,2854.590087890625,5479.10009765625,552.6400146484375,9493.599609375,9021.6103515625
2014-03-10,3092.7900390625,6689.5,16451.19921875,9265.5,16494.470703125,1266.5999755859375,4370.83984375,393.3999938964844,10194.5888671875,8367.5498046875
2017-05-10,3645.739990234375,7385.2001953125,19876.80078125,12757.4599609375,25132.240234375,2155.159912109375,5400.4599609375,535.65997314453125,11034.7998046875,9089.7998046875
2013-04-19,2575.159912109375,6286.60009765625,13616.7001953125,7459.9599609375,13019.08984375,906.69000244140625,3651.9599609375,341.67999267578125,7915.4921875,7618.759765625
2014-03-31,3161.60009765625,6598.39990234375,16273.7001953125,9555.91015625,16461.6796875,1251.97998046875,4391.5,403.2099914550781,10340.4892578125,8453.8203125
2016-10-10,3035.760009765625,7097.5,17978.900390625,10624.080078125,21474.6796875,1812.5,4497.259765625,455.239990234375,8701.5,8172.22021484375
2025-02-05,5271.1201171875,8623.2998046875,20762.900390625,21585.9296875,26648.25,3770.969970703125,7891.68017578125,919.45001220703125,12536.7001953125,12579.4404296875
2016-08-04,2932.340087890625,6740.2001953125,17244.30078125,10227.8603515625,20951.060546875,1698.22998046875,4345.6298828125,444.4700012207031,8385.5,8081.14013671875
2011-08-26,2190.43994140625,5129.89990234375,9997.099609375,5537.47998046875,8628.849609375,715.03997802734375,3087.639892578125,276.6000061035156,8185.49169921875,5323.1201171875
2021-04-07,3956.77001953125,6885.2998046875,22160.599609375,15176.3603515625,32484.98046875,3445.070068359375,6130.66015625,710.08001708984375,8597.400390625,11128.1796875
2023-02-08,4209.14990234375,7885.2001953125,20303.80078125,15412.0498046875,29218.640625,3297.989990234375,7119.830078125,748.4000244140625,9227.2998046875,11276.2802734375
2023-10-03,4095.590087890625,7470.2001953125,17677.80078125,15085.2099609375,25296.859375,2963.820068359375,6997.0498046875,719.66998291015625,9165.5,10763.3701171875
2021-03-19,3837.02001953125,6708.7001953125,21420.30078125,14621,31622.55078125,3372.760009765625,5997.9599609375,681.70001220703125,8493,10967.3701171875
2013-07-10,2659.7099609375,6505,14531.2001953125,8066.47998046875,13938.98046875,971.6300048828124,3840.530029296875,362.0400085449219,7994.99169921875,7971.6201171875
2012-06-19,2198.010009765625,5586.2998046875,10870.900390625,6363.35986328125,10297.4599609375,740.030029296875,3117.919921875,301.80999755859375,6693.89306640625,6034.1298828125
2012-02-17,2520.31005859375,5905.10009765625,11312.2001953125,6848.02978515625,10441.4296875,778.3599853515625,3439.6201171875,327.92999267578125,8656.9912109375,6237.68994140625
2012-02-06,2507.889892578125,5892.2001953125,11237.7001953125,6764.830078125,10374.9599609375,769.6199951171875,3405.27001953125,325.05999755859375,8835.291015625,6147.02978515625
2024-12-02,4846.72998046875,8312.900390625,20769.099609375,19933.619140625,26302.939453125,3457.739990234375,7236.89013671875,887.6500244140625,11735.2998046875,11829.240234375
2021-12-30,4306.06982421875,7403,23539.599609375,15884.8603515625,35123.25,3920.169921875,7173.22998046875,800.25,8713.7998046875,12875.66015625
2020-10-01,3194.090087890625,5879.5,17383.5,12730.76953125,27348.26953125,3114.139892578125,4824.0400390625,550.53997802734375,6730.7001953125,10238.1201171875
2024-01-17,4403.080078125,7446.2998046875,18864.400390625,16431.689453125,25250.060546875,3224.6201171875,7318.68994140625,771.42999267578125,9867.7998046875,11148.5595703125
2020-03-24,2715.110107421875,5446,14172.7001953125,9700.5703125,20181.98046875,2491.409912109375,4242.7001953125,461.7300109863281,6717.2998046875,8733.3203125
2013-07-11,2681.320068359375,6543.39990234375,14641,8158.7998046875,14000.51953125,986.719970703125,3868.97998046875,364.0499877929687,8030.69189453125,7986.39990234375
2018-10-04,3375.080078125,7418.2998046875,20088.69921875,12244.1396484375,25629.099609375,2804.820068359375,5410.85009765625,544.1199951171875,9314.5,9097.51953125
2022-03-16,3889.68994140625,7291.7001953125,20905.5,14440.740234375,31368.05078125,3247.669921875,6588.64013671875,703.52001953125,8380.400390625,11900.9599609375
2012-05-16,2175.340087890625,5405.2998046875,10675.2998046875,6384.259765625,10331.4296875,759.57000732421875,3048.669921875,294.989990234375,6611.4931640625,5872.72998046875
2022-08-12,3776.81005859375,7500.89990234375,20339,13795.849609375,27907.48046875,3192.169921875,6553.85986328125,725.760009765625,8400.400390625,11128.240234375
2025-05-13,5416.2099609375,8602.900390625,20759.69921875,23638.560546875,29755.939453125,3819.469970703125,7873.830078125,927.4600219726564,13769.099609375,12165.26953125
2013-03-13,2704.72998046875,6481.5,13971.7001953125,7970.91015625,13400.3603515625,923.0399780273436,3836.0400390625,352.0199890136719,8498.291015625,7780.8798828125
2015-01-12,3084.179931640625,6501.39990234375,15943.7001953125,9781.900390625,17244.900390625,1416.9000244140625,4228.240234375,418.4100036621094,9797.490234375,9152.9697265625
2014-11-26,3226.080078125,6729.2001953125,15788.400390625,9915.5595703125,17032.9296875,1342.0899658203125,4373.419921875,423.9700012207031,10646.9892578125,9058.9404296875
2018-04-03,3346.929931640625,7030.5,19398,12002.4501953125,25337.990234375,2467.02001953125,5152.1201171875,528.47998046875,9549.599609375,8630.9296875
2017-11-17,3547.4599609375,7380.7001953125,19797.80078125,12993.73046875,26440.919921875,2512.3701171875,5319.169921875,536.6199951171875,10010.400390625,9183.6103515625
2022-04-25,3757.590087890625,7380.5,20599.19921875,13924.169921875,30241.2109375,3146.530029296875,6449.3798828125,699.16998291015625,8574.599609375,12084.98046875
2017-03-13,3415.489990234375,7367.10009765625,19029.19921875,11990.0302734375,23420.75,1974.2099609375,4999.60009765625,511.8999938964844,9995.900390625,8683.0498046875
2022-02-07,4120.56005859375,7573.5,21797.30078125,15206.6396484375,33125.37109375,3413.77001953125,7009.25,755.69000244140625,8558.400390625,12193.8095703125
2022-11-14,3887.510009765625,7385.2001953125,19622.30078125,14313.2998046875,26304.830078125,3119.6201171875,6609.169921875,706.66998291015625,8166.5,10999.58984375
2022-01-18,4257.81982421875,7563.60009765625,22652.69921875,15772.5595703125,34155.359375,3501.6298828125,7133.830078125,769.70001220703125,8781.599609375,12529.5595703125
2023-04-05,4298.35986328125,7662.89990234375,18601.400390625,15520.169921875,26970.8203125,3298.610107421875,7316.2998046875,755.760009765625,9254.599609375,11115.400390625
2016-11-21,3032.969970703125,6778,17527.599609375,10685.1298828125,20598.51953125,1737.9000244140625,4529.580078125,453.0299987792969,8614.599609375,7849.85986328125
2015-06-09,3456.7900390625,6753.7998046875,17839.80078125,11001.2900390625,19749.119140625,1628.81005859375,4850.22021484375,474.7000122070313,10938.0888671875,8980.2197265625
2022-01-21,4229.56005859375,7494.10009765625,22263.19921875,15603.8798828125,33642.359375,3504.31005859375,7068.58984375,763.70001220703125,8694.7001953125,12355.5400390625
2020-01-07,3759.25,7573.89990234375,21832.69921875,13226.830078125,28287.080078125,3036.830078125,6012.35009765625,609.71002197265625,9579.7998046875,10686.7998046875
2020-04-23,2852.4599609375,5826.60009765625,15794,10513.7900390625,22506.810546875,2949.969970703125,4451,512.72998046875,6746.5,9625.48046875
2017-11-28,3583.489990234375,7460.7001953125,20026.19921875,13059.5302734375,26789.130859375,2562.330078125,5390.47998046875,543.59002685546875,10144.400390625,9320.4404296875
2021-09-22,4150.18994140625,7083.39990234375,23784.5,15506.740234375,35206.4296875,3896.159912109375,6637,792.4000244140625,8808.400390625,11837.5703125
2024-12-13,4967.9501953125,8300.2998046875,20889.19921875,20405.919921875,26527.689453125,3521.260009765625,7409.56982421875,893.54998779296875,11752.099609375,11694.4296875
2016-10-06,3021.580078125,7000,18115.900390625,10568.7998046875,21559.080078125,1808.52001953125,4480.10009765625,454.8200073242187,8757.400390625,8170.43994140625
2011-06-27,2723.929931640625,5722.2998046875,11549.099609375,7107.89990234375,10456.8798828125,856.22998046875,3796.550048828125,328.510009765625,9872.1904296875,5990.81982421875
2013-08-23,2826.050048828125,6492.10009765625,14953.099609375,8416.990234375,14839.2001953125,1041.199951171875,4069.469970703125,374.6700134277344,8686.791015625,8006.89990234375
2015-06-05,3510.010009765625,6804.60009765625,17931.30078125,11197.150390625,20005.51953125,1668.300048828125,4920.740234375,479.3800048828125,11061.9892578125,9105.01953125
2016-01-27,3043.469970703125,5990.39990234375,16281,9880.8203125,19318.640625,1695.449951171875,4380.35986328125,424.4100036621094,8740.9912109375,8322.6796875
2024-09-05,4815.14990234375,8241.7001953125,20762.5,18576.5,25357.970703125,3269.159912109375,7431.9599609375,891.8599853515625,11273.5,12031.33984375
2021-08-23,4176.419921875,7109,23740.5,15852.7900390625,35947.5703125,3914,6683.10009765625,780.280029296875,8968.099609375,12476.8701171875
2017-12-11,3582.2099609375,7453.5,20064.599609375,13123.650390625,26114.400390625,2508.56005859375,5386.830078125,548.40997314453125,10306.900390625,9314.759765625
2025-06-20,5233.580078125,8774.7001953125,21148.5,23350.55078125,29365.169921875,3751.169921875,7589.66015625,908.52001953125,13850.2998046875,11871.3203125
2024-01-24,4564.10986328125,7527.7001953125,19171.69921875,16889.919921875,26141.2890625,3339.159912109375,7455.64013671875,806.92999267578125,9974,11196.8203125
2023-03-31,4315.0498046875,7631.7001953125,18928.30078125,15628.83984375,27662.939453125,3325.260009765625,7322.39013671875,756.17999267578125,9232.5,11106.240234375
2014-07-29,3190.5400390625,6807.7998046875,15687,9653.6298828125,16218.23046875,1252.969970703125,4365.580078125,407.30999755859375,10901.189453125,8532.1103515625
2022-03-02,3820.590087890625,7429.60009765625,20775.80078125,14000.1103515625,31100.359375,3207.06005859375,6498.02001953125,721,8321,11871.58984375
2014-02-05,2962.510009765625,6457.89990234375,15561.400390625,9116.3203125,16066.91015625,1199.1600341796875,4117.7900390625,382.6499938964844,9774.990234375,8112.9599609375
2019-01-04,3041.85009765625,6837.39990234375,17795.900390625,10767.6904296875,22038.060546875,2469.780029296875,4737.1201171875,492.010009765625,8737.7998046875,8608.5595703125
2015-01-21,3269.72998046875,6728,16253.2998046875,10299.23046875,18021.98046875,1451.7900390625,4484.81982421875,441.0899963378906,10335.2890625,8008.5498046875
2021-03-05,3669.5400390625,6630.5,20961.30078125,13920.6904296875,30716.509765625,3220.260009765625,5782.64990234375,653.8699951171875,8286.7998046875,10607.7900390625
2023-12-07,4473.77001953125,7513.7001953125,18618.69921875,16628.990234375,26534.939453125,3220.090087890625,7428.52001953125,776.34002685546875,10146,10968.099609375
2022-09-16,3500.409912109375,7236.7001953125,18797.099609375,12741.259765625,23944.009765625,2817.52001953125,6077.2998046875,664.83001708984375,7984.7001953125,10610.650390625
2022-10-03,3342.169921875,6908.7998046875,17284.900390625,12209.48046875,22670.640625,2716.4599609375,5794.14990234375,645.79998779296875,7462,10290.7099609375
2013-11-25,3072.75,6694.60009765625,15299.900390625,9299.9501953125,16229.58984375,1145.199951171875,4301.97021484375,397.4599914550781,9689.08984375,8304.0498046875
2017-01-30,3262.719970703125,7118.5,18081.80078125,11681.8896484375,22595.419921875,1845.5799560546875,4784.64013671875,479.5299987792969,9361.2998046875,8320.830078125
2016-01-18,2935.389892578125,5779.89990234375,15958.7998046875,9521.849609375,18662.689453125,1591.27001953125,4189.56982421875,401.989990234375,8469.291015625,8099.080078125
