date,S&P500,S&P100,S&P400,DJI,DJT,DJU,NSDQComp,NSDQ100,RUI,RUT,RUA,W5000
2018-09-17,2888.800048828125,1277.5699462890625,2028.489990234375,26062.119140625,11468.73046875,739.5,7895.7900390625,7434.72998046875,1602.3299560546875,1703.550048828125,1714.97998046875,30068.73046875
2016-12-27,2268.8798828125,1003.969970703125,1680.22998046875,19945.0390625,9199.23046875,661,5487.43994140625,4965.81005859375,1258.1700439453125,1377.7099609375,1349.6199951171875,23733.30078125
2012-11-27,1398.93994140625,638.46002197265625,986.22998046875,12878.1298828125,5077.06982421875,446.1799926757813,2967.7900390625,2641.419921875,773.54998779296875,807.739990234375,827.02001953125,14649.25
2019-07-10,2993.070068359375,1324.5,1945.8299560546875,26860.19921875,10291.6396484375,828.09002685546875,8202.5302734375,7903.39990234375,1657.6300048828125,1565.050048828125,1759.1300048828125,30785.650390625
2023-04-24,4137.0400390625,1888.469970703125,2499.449951171875,33875.3984375,14464.2998046875,974.4600219726564,12037.2001953125,12969.759765625,2263.93994140625,1788.8699951171875,2375.72998046875,40855.5703125
2018-08-17,2850.1298828125,1262.3199462890625,2010.18994140625,25669.3203125,11227.7998046875,743.9600219726564,7816.330078125,7377.5400390625,1580.550048828125,1692.949951171875,1692.6300048828125,29709.69921875
2018-06-18,2773.75,1217.3399658203125,1995.1800537109375,24987.470703125,11049.849609375,680.55999755859375,7747.02978515625,7251.41015625,1541.8699951171875,1692.4599609375,1654.3299560546875,29021.330078125
2015-06-01,2111.72998046875,928.15997314453125,1526.9000244140625,18040.369140625,8394.23046875,587.95001220703125,5082.93017578125,4521.85009765625,1179.02001953125,1249.6199951171875,1261.8299560546875,22300.33984375
2011-08-25,1159.27001953125,524.82000732421875,814.27001953125,11149.8203125,4343.72998046875,424.5499877929687,2419.6298828125,2108.2099609375,639.97998046875,674.41998291015625,684.65997314453125,12165.3798828125
2015-04-13,2092.429931640625,914.719970703125,1529.8900146484375,17977.0390625,8706.6298828125,584.65997314453125,4988.25,4409.2099609375,1170.030029296875,1265.5899658203125,1254.18994140625,22187.130859375
2023-08-24,4376.31005859375,2046.3499755859375,2570.68994140625,34099.421875,15647.98046875,874.57000732421875,13463.9697265625,14816.4404296875,2395.570068359375,1846.280029296875,2510.3798828125,44104.96875
2024-01-24,4868.5498046875,2308.800048828125,2744.110107421875,37806.390625,15755.419921875,834.09002685546875,15481.919921875,17499.30078125,2668.68994140625,1961.8599853515625,2789.570068359375,49007.05859375
2016-07-11,2137.159912109375,945.6400146484376,1529.1300048828125,18226.9296875,7711.91015625,716.239990234375,4988.64013671875,4554.7099609375,1183.4300537109375,1190.030029296875,1261.18994140625,22136.8203125
2020-03-16,2386.1298828125,1094.0699462890625,1334.1199951171875,20188.51953125,7023.43994140625,678.030029296875,6904.58984375,7020.3798828125,1306.510009765625,1037.4200439453125,1371.969970703125,23818.44921875
2013-06-05,1608.9000244140625,726.4000244140625,1156.31005859375,14960.58984375,6138.35986328125,477.0899963378906,3401.47998046875,2937.139892578125,891.239990234375,968.15997314453125,955.70001220703125,16953.580078125
2020-07-31,3271.1201171875,1504.9300537109375,1863.9100341796875,26428.3203125,9994.8095703125,830.77001953125,10745.26953125,10905.8798828125,1815.989990234375,1480.4300537109375,1909.8900146484375,33393.390625
2022-03-01,4306.259765625,1979.0899658203125,2609.31005859375,33294.94921875,15018.3896484375,939,13532.4599609375,14005.990234375,2385.300048828125,2008.510009765625,2512.320068359375,43573.359375
2011-07-01,1339.6700439453125,595.25,995.04998779296875,12582.76953125,5548.419921875,439.0299987792969,2816.030029296875,2361.389892578125,745.2100219726564,840.0399780273436,801.59002685546875,14226.3095703125
2020-02-10,3352.090087890625,1510.3599853515625,2060.840087890625,29276.8203125,10866.580078125,934.969970703125,9628.3896484375,9516.83984375,1853.1199951171875,1667.6700439453125,1960.489990234375,34070.1796875
2013-09-23,1701.8399658203125,760.05999755859375,1239.9200439453125,15401.3798828125,6651.2998046875,490.55999755859375,3765.2900390625,3219.340087890625,948.7899780273436,1072.1300048828125,1020.5999755859376,18132.419921875
2018-11-23,2632.56005859375,1161.4000244140625,1824.8800048828125,24285.94921875,10369.009765625,719.6300048828125,6938.97998046875,6527.35009765625,1456.22998046875,1488.6800537109375,1554.010009765625,27196.5703125
2022-07-07,3902.6201171875,1785.8800048828125,2328,31384.55078125,13467.83984375,966.5999755859376,11621.349609375,12109.0498046875,2144.300048828125,1769.5999755859375,2255.72998046875,38884.578125
2024-08-02,5346.56005859375,2571.669921875,2948.010009765625,39737.26171875,15381.51953125,1018.4600219726562,16776.16015625,18440.849609375,2914.72998046875,2109.31005859375,3043.9599609375,53487.26171875
2014-09-12,1985.5400390625,883.07000732421875,1422.06005859375,16987.509765625,8552.2802734375,549.6400146484375,4567.60009765625,4069.22998046875,1107.77001953125,1160.6099853515625,1184.530029296875,21041.4296875
2022-10-06,3744.52001953125,1694.27001953125,2325.449951171875,29926.939453125,12838.7998046875,881.75,11073.3095703125,11485.5,2063.68994140625,1752.510009765625,2174.699951171875,37492.23046875
2020-03-25,2475.56005859375,1135.199951171875,1388.8599853515625,21200.55078125,7724.8701171875,697.96002197265625,7384.2998046875,7469.6201171875,1358.8299560546875,1110.3699951171875,1429.25,24878.580078125
2014-05-14,1888.530029296875,837.3300170898436,1357.06005859375,16613.970703125,7834.39013671875,537.989990234375,4100.6298828125,3593.25,1052.6700439453125,1103.1400146484375,1125.68994140625,19966.91015625
2023-10-19,4278,2016.0400390625,2420.14990234375,33414.171875,14435.8203125,816.6300048828125,13186.1796875,14783.1298828125,2340.050048828125,1702.699951171875,2444.820068359375,42950.51953125
2014-11-25,2067.030029296875,915.239990234375,1453.719970703125,17814.939453125,9202.83984375,590.3699951171875,4758.25,4288.22998046875,1149.1700439453125,1186.3299560546875,1227.4100341796875,21761.119140625
2013-06-18,1651.81005859375,743.1199951171875,1188.31005859375,15318.23046875,6358.56005859375,490.8200073242187,3482.179931640625,2996.090087890625,915.219970703125,999.989990234375,981.8599853515624,17421.150390625
2018-09-06,2878.050048828125,1273.97998046875,2031.5400390625,25995.869140625,11367.2900390625,741.9000244140625,7922.72998046875,7453.169921875,1597.1500244140625,1714.469970703125,1710.68994140625,29990.08984375
2012-11-21,1391.030029296875,634.41998291015625,978.5999755859376,12836.8896484375,4997.18017578125,441.0499877929687,2926.550048828125,2600.47998046875,768.94000244140625,798.3800048828125,821.75,14551.490234375
2018-12-19,2506.9599609375,1113.550048828125,1665.719970703125,23323.66015625,9147.66015625,726.760009765625,6636.830078125,6342.97021484375,1384.27001953125,1349.22998046875,1472.1800537109375,25752.599609375
2011-08-05,1199.3800048828125,542.47998046875,844.780029296875,11444.6103515625,4693.58984375,414.7200012207031,2532.409912109375,2194.3798828125,662.84002685546875,714.6300048828125,710.4000244140625,12622.509765625
2021-12-02,4577.10009765625,2115.330078125,2737.2900390625,34639.7890625,15949.23046875,904.0999755859376,15381.3203125,15990.759765625,2548.550048828125,2206.330078125,2688.85009765625,46902.69921875
2017-07-14,2459.27001953125,1083.1300048828125,1765.3199462890625,21637.740234375,9742.759765625,707.3499755859375,6312.47021484375,5838.080078125,1362.6099853515625,1428.8199462890625,1456.72998046875,25569.9296875
2022-04-28,4287.5,1955.25,2570.110107421875,33916.390625,15324.1298828125,1030.719970703125,12871.5302734375,13456.0595703125,2361.68994140625,1917.93994140625,2482.030029296875,42878.28125
2019-11-21,3103.5400390625,1381.2900390625,1980.43994140625,27766.2890625,10681.2900390625,851.3699951171875,8506.2099609375,8265.6201171875,1715.5,1583.9599609375,1817.8800048828125,31607.119140625
2019-11-14,3096.6298828125,1378.3399658203125,1991.4599609375,27781.9609375,10871.349609375,845.530029296875,8479.01953125,8257.830078125,1710.6199951171875,1588.7900390625,1813.4000244140625,31520.75
2020-12-16,3701.169921875,1696.260009765625,2278.889892578125,30154.5390625,12497.9501953125,859.59002685546875,12658.1904296875,12668.16015625,2088.9599609375,1952.719970703125,2215.179931640625,38913
2015-02-04,2041.510009765625,897.1199951171875,1467.43994140625,17673.01953125,8884.9404296875,633.8499755859375,4716.7001953125,4221.2001953125,1137.5899658203125,1191.43994140625,1216.3800048828125,21536.439453125
2012-04-17,1390.780029296875,632.40997314453125,981.42999267578125,13115.5400390625,5310.1298828125,458.9800109863281,3042.820068359375,2723.580078125,769.1400146484375,810.6300048828125,822.8800048828125,14603.4697265625
2024-06-20,5473.169921875,2648.47998046875,2920.8798828125,39134.76171875,15075.66015625,913,17721.58984375,19752.30078125,2978.43994140625,2017.3900146484375,3100.699951171875,54493.87890625
2022-05-31,4132.14990234375,1871.6099853515625,2514.800048828125,32990.12109375,14301.490234375,1023.0499877929688,12081.3896484375,12642.099609375,2269.070068359375,1864.0400390625,2386.320068359375,41084.8984375
2018-10-17,2809.2099609375,1251.6600341796875,1913.4200439453125,25706.6796875,10683.8203125,733.530029296875,7642.7001953125,7278.6298828125,1553.3900146484375,1589.5999755859375,1657.8299560546875,29056.220703125
2016-01-07,1943.0899658203125,864.47998046875,1326.489990234375,16514.099609375,6995.39013671875,577.510009765625,4689.43017578125,4305.72021484375,1075.2900390625,1064.5699462890625,1144.6199951171875,20089.529296875
2018-02-16,2732.219970703125,1208.8800048828125,1901.18994140625,25219.380859375,10502.330078125,681.1199951171875,7239.47021484375,6770.66015625,1512.3599853515625,1543.550048828125,1613.550048828125,28337.619140625
2016-06-07,2112.1298828125,932.22998046875,1518.739990234375,17938.279296875,7855.1201171875,669.82000732421875,4961.75,4513.08984375,1170.52001953125,1179.969970703125,1247.6800537109375,21900.740234375
2014-11-28,2067.56005859375,916.239990234375,1442.6300048828125,17828.240234375,9198.2001953125,599.70001220703125,4791.6298828125,4337.7900390625,1148.9000244140625,1173.22998046875,1226.1199951171875,21731.1796875
2019-05-23,2822.239990234375,1249.31005859375,1853.5699462890625,25490.470703125,10171.6103515625,807.219970703125,7628.27978515625,7307.93017578125,1562.27001953125,1501.3800048828125,1659.9000244140625,29081.5703125
2022-07-19,3936.68994140625,1800.449951171875,2374.9599609375,31827.05078125,13796.650390625,957.40997314453125,11713.150390625,12249.419921875,2161.360107421875,1799.3199462890625,2274.8701171875,39216.609375
2014-12-01,2053.43994140625,910.739990234375,1424.239990234375,17776.80078125,8948.9599609375,600.55999755859375,4727.35009765625,4287.81005859375,1139.9599609375,1154.050048828125,1215.780029296875,21522.970703125
2011-07-18,1305.43994140625,584.05999755859375,963.1199951171876,12385.16015625,5283.919921875,427.760009765625,2765.110107421875,2344.010009765625,725.6699829101564,815.969970703125,780.40997314453125,13868.2197265625
2021-01-29,3714.239990234375,1709.75,2340.1201171875,29982.619140625,12087.990234375,852.4000244140625,13070.6904296875,12925.3798828125,2101.360107421875,2073.639892578125,2236.3701171875,39396.171875
2018-01-10,2748.22998046875,1217.949951171875,1933.260009765625,25369.130859375,11030.099609375,693.1400146484375,7153.56982421875,6662.66015625,1521.6099853515625,1559.800048828125,1623.9599609375,28507.080078125
2017-04-27,2388.77001953125,1055.27001953125,1749.4100341796875,20981.330078125,9193.990234375,707.58001708984375,6048.93994140625,5571.27978515625,1325.719970703125,1417.1300048828125,1419.3800048828125,24955.80078125
2013-05-06,1617.5,727.1500244140625,1170.8699951171875,14968.8896484375,6297.97998046875,522.02001953125,3392.969970703125,2955.360107421875,897.34002685546875,959.79998779296875,961.0999755859376,17072.2109375
2023-09-07,4451.14013671875,2085.300048828125,2577.070068359375,34500.73046875,15299.1103515625,864.3300170898436,13748.830078125,15258.51953125,2439.85009765625,1855.760009765625,2554.969970703125,44888.609375
2018-08-02,2827.219970703125,1250.6600341796875,1994.9300537109375,25326.16015625,11055.2099609375,721.94000244140625,7802.68994140625,7372.14990234375,1567.9300537109375,1682.0999755859375,1679.31005859375,29454.939453125
2025-06-03,5970.3701171875,2915.050048828125,3031.27001953125,42519.640625,14762.2001953125,1048.6800537109375,19398.9609375,21662.580078125,3268.39990234375,2102.97998046875,3394.929931640625,59619.8515625
2020-01-16,3316.81005859375,1483.510009765625,2100.340087890625,29297.640625,11304.9697265625,900.4199829101564,9357.1298828125,9125,1833.9100341796875,1705.219970703125,1944.239990234375,33827.73828125
2018-02-26,2779.60009765625,1232.489990234375,1914.9300537109375,25709.26953125,10769.83984375,683.72998046875,7421.4599609375,6989.10009765625,1537.06005859375,1559.3299560546875,1639.1700439453125,28709.439453125
2013-09-13,1687.989990234375,754.07000732421875,1229.4000244140625,15376.0595703125,6523.419921875,476.8900146484375,3722.179931640625,3178.280029296875,940.9000244140624,1053.97998046875,1011.4099731445312,17964.630859375
2025-01-27,6012.27978515625,2930.719970703125,3239.679931640625,44713.578125,16848.55078125,991.7899780273436,19341.830078125,21127.279296875,3302.77001953125,2284.02001953125,3441.7900390625,60449.21875
2017-07-03,2429.010009765625,1070.5,1758.0400390625,21479.26953125,9639.6298828125,703.3599853515625,6110.06005859375,5596.9599609375,1346.8599853515625,1426.6800537109375,1441,25285.080078125
2021-04-06,4073.93994140625,1850.0999755859375,2666.659912109375,33430.23828125,14842.9404296875,893.59002685546875,13698.3798828125,13578.4599609375,2296.280029296875,2259.14990234375,2443.179931640625,42815.62890625
2024-11-04,5712.68994140625,2758.580078125,3111.800048828125,41794.6015625,16287.8701171875,1011.3499755859376,18179.98046875,19963.599609375,3124.7900390625,2219.030029296875,3260.3701171875,57277.98046875
2018-03-19,2712.919921875,1192.1099853515625,1917.5699462890625,24610.91015625,10646.5703125,686.30999755859375,7344.240234375,6864.8798828125,1504.2900390625,1570.56005859375,1607.68994140625,28098.2890625
2012-05-11,1353.3900146484375,615.34002685546875,964.52001953125,12820.599609375,5140.7001953125,472.010009765625,2933.820068359375,2615.97998046875,749.02001953125,790.05999755859375,801.40997314453125,14217.599609375
2024-12-11,6084.18994140625,2971.919921875,3313.030029296875,44148.55859375,16845.4296875,1003.9299926757812,20034.890625,21763.98046875,3342.3701171875,2394.159912109375,3488.85009765625,61274.69921875
2021-02-04,3871.739990234375,1783.93994140625,2452.330078125,31055.859375,12707.7197265625,867.6099853515625,13777.740234375,13560.8896484375,2193.7900390625,2202.419921875,2337.5,41214.94140625
2023-01-11,3969.610107421875,1761.4000244140625,2545.360107421875,33973.01171875,14304.240234375,1002.1099853515624,10931.669921875,11402.51953125,2180.02001953125,1844.050048828125,2296.75,39470.4296875
2023-06-07,4267.52001953125,1984.8599853515625,2568.610107421875,33665.01953125,14406.240234375,918.2899780273436,13104.900390625,14303.2900390625,2338.52001953125,1888.449951171875,2457,43166.4609375
2022-09-28,3719.0400390625,1694.1099853515625,2265.9599609375,29683.740234375,12457.1298828125,944.84002685546875,11051.6396484375,11493.830078125,2044.06005859375,1715.239990234375,2152.449951171875,37138.3984375
2025-06-13,5976.97021484375,2927.39990234375,3006.699951171875,42197.7890625,14685.5595703125,1036.93994140625,19406.830078125,21631.0390625,3269.669921875,2100.510009765625,3396.030029296875,59645.23046875
2018-07-09,2784.169921875,1224.8800048828125,2009.1500244140625,24776.58984375,10687.66015625,706.92999267578125,7756.2001953125,7276,1547.0999755859375,1704.5999755859375,1660.4300537109375,29111.7109375
2024-01-03,4704.81005859375,2209.02001953125,2708.800048828125,37430.19140625,15504.5595703125,897.6400146484375,14592.2099609375,16368.490234375,2581.610107421875,1959.199951171875,2703.050048828125,47497.83984375
2023-07-25,4567.4599609375,2124.889892578125,2714.1298828125,35438.0703125,16179.6796875,948.530029296875,14144.5595703125,15561.419921875,2504.25,1966.1099853515625,2626.909912109375,46151.80859375
2014-06-25,1959.530029296875,865.9600219726564,1422.0799560546875,16867.509765625,8164.47021484375,569.16998291015625,4379.759765625,3827.330078125,1093.1400146484375,1182.6800537109375,1171.8399658203125,20810.01953125
2021-05-24,4197.0498046875,1905.1500244140625,2702.280029296875,34393.98046875,15609.8095703125,907.57000732421875,13661.169921875,13641.75,2357.89990234375,2227.340087890625,2501.8701171875,43751.28125
2019-12-18,3191.139892578125,1423.0799560546875,2046.1500244140625,28239.279296875,10779.7802734375,871.9000244140625,8827.740234375,8580.6201171875,1762.56005859375,1661.72998046875,1870.2900390625,32508.330078125
2013-03-15,1560.699951171875,701.75,1141.8299560546875,14514.1103515625,6272.669921875,495.1799926757813,3249.070068359375,2799.409912109375,866.969970703125,952.47998046875,930.5,16498.439453125
2022-07-26,3921.050048828125,1784.8599853515625,2397.080078125,31761.5390625,13614.1396484375,982.42999267578125,11562.5703125,12086.900390625,2151.889892578125,1805.25,2265.9599609375,39021.71875
2019-08-05,2844.739990234375,1256.989990234375,1860.8299560546875,25717.740234375,10040.23046875,803.2899780273436,7726.0400390625,7415.68994140625,1575.300048828125,1487.4100341796875,1671.77001953125,29213.5390625
2017-03-06,2375.31005859375,1054.010009765625,1728.4100341796875,20954.33984375,9420.2802734375,696.489990234375,5849.18017578125,5360.31005859375,1316.9100341796875,1384.25,1408.1300048828125,24727.5703125
2021-10-15,4471.3701171875,2053.52001953125,2748.280029296875,35294.76171875,15190.6796875,898.5399780273436,14897.33984375,15146.919921875,2512.93994140625,2265.64990234375,2658.139892578125,46547.78125
2016-04-12,2061.719970703125,915.5,1439.75,17721.25,7758.68994140625,662.77001953125,4872.08984375,4496.0400390625,1139.72998046875,1105.7099609375,1211.3800048828125,21228.869140625
2021-08-25,4496.18994140625,2062.679931640625,2741.389892578125,35405.5,14826.58984375,934.45001220703125,15041.8603515625,15368.919921875,2523.39990234375,2239.27001953125,2666.47998046875,46685.30078125
2013-10-21,1744.6600341796875,776.3300170898436,1290.4599609375,15392.2001953125,6857.5,495.4500122070313,3920.050048828125,3361.179931640625,974.3699951171876,1112.47998046875,1048.989990234375,18649.119140625
2021-09-27,4443.10986328125,2038.1300048828125,2723.449951171875,34869.37109375,14473.7197265625,882.07000732421875,14969.9697265625,15204.8203125,2494.929931640625,2281,2641.5,46299.73046875
2022-02-04,4500.52978515625,2081.8701171875,2623.179931640625,35089.73828125,15214.3095703125,942.19000244140625,14098.009765625,14694.349609375,2485.2099609375,2002.3599853515625,2610.659912109375,45244.28125
2013-10-29,1771.949951171875,789.6099853515625,1299.7900390625,15680.349609375,7051.7998046875,505.8500061035156,3952.340087890625,3391.75,988.1500244140624,1121.0699462890625,1063.3599853515625,18895.5703125
2016-10-17,2126.5,944.29998779296875,1518.18994140625,18086.400390625,8009.52978515625,655.40997314453125,5199.81982421875,4796.169921875,1178.1400146484375,1210.1400146484375,1257.56005859375,22099.890625
2013-09-03,1639.77001953125,733.30999755859375,1181.47998046875,14833.9599609375,6270.97998046875,472.8999938964844,3612.610107421875,3091.760009765625,912.92999267578125,1016.260009765625,980.8499755859376,17424.01953125
2016-01-26,1903.6300048828125,850.030029296875,1289.780029296875,16167.23046875,6815.759765625,588.469970703125,4567.669921875,4233.85009765625,1050.550048828125,1017.969970703125,1116.5,19563.099609375
2018-04-17,2706.389892578125,1188.3900146484375,1917.3599853515625,24786.630859375,10592.5595703125,700.239990234375,7281.10009765625,6816.3701171875,1500.3299560546875,1579.800048828125,1604.510009765625,28099.650390625
2023-05-03,4090.75,1879.1400146484375,2451.719970703125,33414.23828125,14008.8095703125,945.72998046875,12025.330078125,13030.2099609375,2236.419921875,1739.280029296875,2344.75,40306.73046875
2020-11-05,3510.449951171875,1621.22998046875,2037.1300048828125,28390.1796875,11669.580078125,885.44000244140625,11890.9296875,12078.0703125,1962.6199951171875,1660.050048828125,2068.4599609375,36268.859375
